0.62,0.80,0.82,0.77,0.72,0.71,0.70,0.82,0.83,0.83,0.82,0.69,0.72,0.66,0.79,0.82,0.72,0.81,0.81,0.81,0.66,0.65,0.85,0.80,0.69,0.69,0.70,0.79,0.66,0.67,0.73,0.81,0.64,0.62,0.76,0.75,0.66,0.82,0.80,0.64,0.68,0.80,0.65,0.66,0.67,0.70,0.67,0.65,0.66,0.63,0.77,1.00,0.81,0.85,0.65,0.81,0.71,0.69,0.73,0.65,0.81,0.81,0.73,0.80,0.68,0.75,0.73,0.69,0.70,0.68,0.69,0.79,0.81,0.83,0.63,0.79,0.75,0.68,0.80,0.80,0.75,0.75,0.70,0.70,0.70,0.85,0.80,0.81,0.82,0.81,0.85,0.80,0.80,0.70,0.70,0.70,0.81,0.75,0.81,0.81,0.81,0.81,0.80,0.80,0.75,0.75,0.75,0.80,0.79,0.75,0.85,0.81,0.73,0.81,0.70,0.81,0.30
0.66,0.77,0.83,0.74,0.77,0.74,0.74,0.88,0.86,0.86,0.84,0.73,0.77,0.70,0.77,0.77,0.77,0.91,0.88,0.91,0.70,0.71,0.79,0.77,0.74,0.73,0.74,0.79,0.71,0.74,0.76,0.83,0.69,0.67,0.79,0.78,0.71,0.77,0.77,0.68,0.75,0.77,0.70,0.71,0.74,0.73,0.74,0.71,0.71,0.67,0.74,0.81,1.00,0.88,0.70,0.83,0.74,0.73,0.76,0.69,0.93,0.88,0.79,1.00,0.72,0.78,0.79,0.74,0.74,0.72,0.73,0.79,0.88,0.86,0.67,0.79,0.78,0.72,0.77,0.77,0.78,0.77,0.74,0.74,0.73,0.88,1.00,1.00,0.77,0.93,0.88,0.77,0.77,0.74,0.74,0.73,0.93,0.78,0.88,0.93,0.93,0.93,0.77,0.77,0.78,0.78,0.78,0.77,0.76,0.78,0.88,0.93,0.76,1.00,0.74,0.93,0.29
0.67,0.78,0.85,0.74,0.79,0.76,0.79,0.88,0.85,0.85,0.85,0.73,0.78,0.70,0.77,0.78,0.79,0.88,0.91,0.88,0.71,0.71,0.78,0.78,0.74,0.74,0.77,0.76,0.71,0.73,0.80,0.89,0.69,0.68,0.86,0.86,0.71,0.78,0.78,0.68,0.74,0.78,0.70,0.71,0.74,0.79,0.73,0.71,0.71,0.67,0.74,0.85,0.88,1.00,0.70,0.89,0.76,0.75,0.80,0.69,0.87,0.91,0.81,0.88,0.76,0.86,0.81,0.74,0.77,0.76,0.73,0.76,0.91,0.85,0.67,0.76,0.86,0.76,0.78,0.78,0.86,0.86,0.77,0.77,0.79,1.00,0.88,0.88,0.78,0.87,1.00,0.78,0.78,0.77,0.77,0.79,0.87,0.86,0.91,0.87,0.87,0.87,0.78,0.78,0.86,0.86,0.86,0.78,0.78,0.86,1.00,0.87,0.80,0.88,0.77,0.87,0.28
0.79,0.65,0.68,0.64,0.72,0.73,0.73,0.70,0.70,0.70,0.68,0.77,0.77,0.96,0.65,0.64,0.77,0.70,0.71,0.70,0.78,0.76,0.64,0.65,0.78,0.78,0.75,0.65,0.76,0.79,0.74,0.72,0.79,0.74,0.70,0.72,0.79,0.64,0.65,0.80,0.78,0.65,1.00,0.79,0.78,0.73,0.79,0.76,0.76,0.72,0.64,0.65,0.70,0.70,1.00,0.72,0.73,0.75,0.74,0.87,0.71,0.71,0.70,0.70,0.73,0.72,0.70,0.78,0.75,0.73,0.77,0.65,0.71,0.70,0.72,0.65,0.72,0.73,0.65,0.65,0.72,0.72,0.75,0.75,0.73,0.70,0.70,0.70,0.64,0.71,0.70,0.65,0.65,0.75,0.75,0.73,0.71,0.72,0.71,0.71,0.71,0.71,0.65,0.65,0.72,0.72,0.72,0.65,0.65,0.72,0.70,0.71,0.74,0.70,0.75,0.71,0.27
0.69,0.74,0.80,0.72,0.75,0.75,0.75,0.82,0.80,0.80,0.80,0.72,0.74,0.72,0.74,0.74,0.74,0.83,0.83,0.83,0.71,0.71,0.74,0.74,0.72,0.73,0.74,0.75,0.71,0.72,0.89,1.00,0.73,0.68,0.78,0.79,0.71,0.74,0.75,0.71,0.73,0.75,0.72,0.71,0.73,0.75,0.72,0.71,0.71,0.67,0.72,0.81,0.83,0.89,0.72,1.00,0.75,0.72,0.89,0.72,0.83,0.84,0.76,0.83,0.73,0.80,0.76,0.72,0.74,0.73,0.72,0.75,0.83,0.80,0.67,0.75,0.80,0.73,0.75,0.75,0.80,0.80,0.74,0.74,0.74,0.89,0.83,0.83,0.74,0.83,0.89,0.75,0.75,0.74,0.74,0.75,0.83,0.79,0.83,0.83,0.83,0.83,0.75,0.75,0.80,0.79,0.80,0.74,0.75,0.80,0.89,0.83,0.89,0.83,0.74,0.83,0.27
0.70,0.69,0.73,0.66,0.76,1.00,0.80,0.75,0.73,0.73,0.73,0.75,0.78,0.73,0.67,0.67,0.78,0.74,0.77,0.74,0.74,0.76,0.68,0.69,0.75,0.79,0.74,0.66,0.77,0.75,0.77,0.75,0.73,0.71,0.77,0.80,0.74,0.67,0.68,0.72,0.75,0.68,0.73,0.74,0.75,0.79,0.75,0.76,0.77,0.72,0.66,0.71,0.74,0.76,0.73,0.75,1.00,0.84,0.77,0.73,0.75,0.77,0.77,0.74,0.72,0.80,0.77,0.75,0.73,0.72,0.75,0.66,0.77,0.73,0.72,0.66,0.80,0.72,0.68,0.68,0.80,0.80,0.73,0.73,0.80,0.76,0.74,0.74,0.67,0.75,0.76,0.68,0.68,0.74,0.73,0.79,0.75,0.80,0.77,0.75,0.75,0.75,0.68,0.68,0.80,0.80,0.80,0.69,0.69,0.80,0.77,0.75,0.77,0.74,0.74,0.75,0.27
0.69,0.67,0.71,0.64,0.75,0.84,0.89,0.74,0.72,0.72,0.71,0.76,0.77,0.76,0.65,0.66,0.77,0.73,0.76,0.73,0.74,0.75,0.66,0.67,0.76,0.81,0.74,0.65,0.77,0.77,0.77,0.72,0.72,0.70,0.80,0.81,0.75,0.65,0.66,0.71,0.76,0.66,0.75,0.75,0.76,0.89,0.77,0.75,0.77,0.70,0.64,0.69,0.73,0.75,0.75,0.72,0.84,1.00,0.77,0.73,0.73,0.75,0.80,0.73,0.73,0.81,0.80,0.76,0.74,0.74,0.76,0.65,0.76,0.72,0.70,0.65,0.81,0.73,0.66,0.66,0.81,0.81,0.74,0.74,0.89,0.75,0.73,0.73,0.66,0.73,0.75,0.66,0.66,0.74,0.74,0.89,0.73,0.81,0.76,0.73,0.73,0.73,0.66,0.66,0.81,0.81,0.81,0.67,0.67,0.81,0.75,0.73,0.77,0.73,0.74,0.73,0.29
0.70,0.69,0.73,0.66,0.73,0.77,0.80,0.75,0.73,0.73,0.73,0.73,0.74,0.74,0.68,0.68,0.74,0.76,0.77,0.76,0.73,0.72,0.68,0.69,0.74,0.76,0.75,0.68,0.73,0.76,1.00,0.89,0.75,0.69,0.75,0.90,0.73,0.68,0.69,0.72,0.77,0.69,0.74,0.73,0.77,0.80,0.76,0.72,0.73,0.68,0.66,0.73,0.76,0.80,0.74,0.89,0.77,0.77,1.00,0.74,0.76,0.77,0.74,0.76,0.72,0.90,0.74,0.74,0.75,0.72,0.73,0.68,0.77,0.73,0.68,0.68,0.90,0.72,0.69,0.69,0.90,0.90,0.75,0.75,0.80,0.80,0.76,0.76,0.68,0.76,0.80,0.69,0.69,0.75,0.75,0.80,0.76,0.90,0.77,0.76,0.76,0.76,0.69,0.69,0.90,0.90,0.90,0.69,0.69,0.90,0.80,0.76,1.00,0.76,0.75,0.76,0.27
0.79,0.63,0.67,0.64,0.71,0.73,0.71,0.68,0.68,0.68,0.67,0.76,0.76,0.89,0.65,0.63,0.76,0.69,0.69,0.69,0.79,0.76,0.62,0.63,0.75,0.77,0.74,0.64,0.76,0.78,0.74,0.72,0.83,0.78,0.69,0.72,0.78,0.62,0.64,0.83,0.77,0.64,0.87,0.78,0.77,0.71,0.78,0.76,0.76,0.76,0.64,0.65,0.69,0.69,0.87,0.72,0.73,0.73,0.74,1.00,0.70,0.70,0.69,0.69,0.72,0.72,0.69,0.75,0.73,0.72,0.77,0.64,0.69,0.68,0.76,0.64,0.72,0.72,0.64,0.64,0.72,0.72,0.73,0.73,0.71,0.69,0.69,0.69,0.63,0.70,0.69,0.64,0.64,0.74,0.73,0.71,0.70,0.72,0.69,0.70,0.70,0.70,0.64,0.64,0.72,0.72,0.72,0.63,0.63,0.72,0.69,0.70,0.74,0.69,0.74,0.70,0.26
0.67,0.77,0.84,0.75,0.77,0.75,0.74,0.88,0.91,0.91,0.84,0.74,0.78,0.71,0.78,0.78,0.78,0.91,0.88,0.91,0.71,0.72,0.83,0.77,0.75,0.73,0.75,0.78,0.72,0.74,0.76,0.83,0.70,0.68,0.79,0.78,0.72,0.78,0.78,0.69,0.74,0.78,0.71,0.72,0.74,0.74,0.74,0.72,0.72,0.68,0.75,0.81,0.93,0.87,0.71,0.83,0.75,0.73,0.76,0.70,1.00,0.88,0.79,0.93,0.73,0.78,0.79,0.75,0.75,0.73,0.74,0.78,0.88,0.91,0.68,0.78,0.78,0.73,0.78,0.78,0.78,0.78,0.75,0.75,0.74,0.87,0.93,0.93,0.78,1.00,0.87,0.78,0.78,0.75,0.75,0.74,1.00,0.78,0.88,1.00,1.00,1.00,0.78,0.78,0.78,0.78,0.78,0.77,0.78,0.78,0.88,1.00,0.76,0.93,0.75,1.00,0.28
0.67,0.82,0.90,0.75,0.78,0.77,0.76,0.94,0.84,0.84,0.90,0.75,0.79,0.71,0.80,0.83,0.79,0.94,1.00,0.94,0.72,0.72,0.77,0.82,0.76,0.74,0.75,0.78,0.73,0.73,0.77,0.84,0.70,0.68,0.81,0.81,0.73,0.83,0.82,0.69,0.73,0.82,0.71,0.73,0.73,0.76,0.73,0.72,0.73,0.69,0.75,0.81,0.88,0.91,0.71,0.84,0.77,0.75,0.77,0.70,0.88,1.00,0.86,0.88,0.74,0.81,0.86,0.76,0.75,0.74,0.75,0.77,1.00,0.84,0.69,0.77,0.81,0.74,0.82,0.82,0.81,0.81,0.75,0.75,0.76,0.91,0.88,0.88,0.83,0.88,0.91,0.82,0.82,0.75,0.75,0.76,0.88,0.81,1.00,0.88,0.88,0.88,0.82,0.82,0.81,0.81,0.81,0.82,0.82,0.81,0.91,0.88,0.77,0.88,0.75,0.88,0.27
0.67,0.75,0.80,0.69,0.80,0.77,0.83,0.83,0.76,0.76,0.80,0.74,0.77,0.71,0.72,0.73,0.77,0.82,0.86,0.82,0.71,0.71,0.69,0.75,0.74,0.74,0.74,0.71,0.72,0.73,0.74,0.76,0.69,0.68,0.92,0.77,0.71,0.74,0.73,0.69,0.73,0.73,0.70,0.71,0.73,0.83,0.73,0.71,0.72,0.68,0.69,0.73,0.79,0.81,0.70,0.76,0.77,0.80,0.74,0.69,0.79,0.86,1.00,0.78,0.74,0.77,1.00,0.74,0.74,0.74,0.74,0.71,0.86,0.76,0.68,0.71,0.77,0.74,0.73,0.73,0.77,0.77,0.74,0.74,0.83,0.81,0.78,0.79,0.73,0.79,0.81,0.73,0.73,0.74,0.74,0.83,0.79,0.77,0.86,0.79,0.79,0.79,0.73,0.73,0.77,0.77,0.77,0.75,0.75,0.77,0.81,0.79,0.74,0.79,0.74,0.79,0.28
0.66,0.76,0.83,0.73,0.77,0.74,0.74,0.88,0.86,0.86,0.83,0.73,0.77,0.70,0.76,0.77,0.77,0.90,0.88,0.90,0.70,0.71,0.79,0.76,0.74,0.73,0.74,0.79,0.71,0.74,0.76,0.83,0.69,0.67,0.78,0.78,0.71,0.77,0.77,0.68,0.75,0.77,0.70,0.71,0.75,0.74,0.74,0.71,0.71,0.67,0.73,0.80,1.00,0.88,0.70,0.83,0.74,0.73,0.76,0.69,0.93,0.88,0.78,1.00,0.72,0.78,0.78,0.74,0.74,0.72,0.73,0.79,0.88,0.86,0.67,0.79,0.78,0.72,0.77,0.77,0.78,0.78,0.74,0.74,0.74,0.88,1.00,1.00,0.77,0.93,0.88,0.77,0.77,0.74,0.74,0.74,0.93,0.78,0.88,0.93,0.93,0.93,0.77,0.77,0.78,0.78,0.78,0.76,0.76,0.78,0.88,0.93,0.76,1.00,0.74,0.93,0.30
0.68,0.67,0.71,0.66,0.76,0.72,0.77,0.73,0.71,0.71,0.71,0.87,0.75,0.74,0.68,0.65,0.75,0.73,0.74,0.73,0.79,0.79,0.66,0.67,0.81,0.74,0.82,0.68,0.79,0.72,0.72,0.73,0.71,0.68,0.76,0.76,0.77,0.65,0.68,0.71,0.72,0.68,0.73,0.77,0.72,0.77,0.72,0.79,0.79,0.70,0.66,0.68,0.72,0.76,0.73,0.73,0.72,0.73,0.72,0.72,0.73,0.74,0.74,0.72,1.00,0.76,0.74,0.81,0.83,1.00,0.87,0.68,0.74,0.71,0.70,0.68,0.76,1.00,0.68,0.68,0.76,0.76,0.83,0.83,0.77,0.76,0.72,0.72,0.65,0.73,0.76,0.68,0.68,0.82,0.83,0.77,0.73,0.76,0.74,0.73,0.73,0.73,0.68,0.68,0.76,0.76,0.76,0.67,0.67,0.76,0.76,0.73,0.72,0.72,0.82,0.73,0.31
0.68,0.71,0.77,0.67,0.75,0.80,0.86,0.79,0.76,0.76,0.77,0.75,0.76,0.73,0.69,0.70,0.76,0.78,0.81,0.78,0.73,0.72,0.70,0.71,0.75,0.79,0.78,0.69,0.73,0.76,0.90,0.80,0.71,0.69,0.80,0.99,0.73,0.70,0.71,0.69,0.76,0.71,0.72,0.73,0.76,0.86,0.76,0.72,0.73,0.69,0.67,0.75,0.78,0.86,0.72,0.80,0.80,0.81,0.90,0.72,0.78,0.81,0.77,0.78,0.76,1.00,0.77,0.75,0.78,0.76,0.75,0.68,0.81,0.76,0.69,0.69,1.00,0.76,0.71,0.71,1.00,1.00,0.78,0.78,0.86,0.86,0.78,0.78,0.70,0.78,0.86,0.71,0.71,0.78,0.78,0.86,0.78,1.00,0.81,0.78,0.78,0.78,0.71,0.71,1.00,1.00,1.00,0.71,0.71,1.00,0.86,0.78,0.90,0.78,0.78,0.78,0.28
0.67,0.75,0.80,0.69,0.80,0.77,0.83,0.83,0.76,0.76,0.80,0.74,0.77,0.71,0.72,0.73,0.77,0.82,0.86,0.82,0.71,0.71,0.69,0.75,0.74,0.74,0.74,0.71,0.72,0.73,0.74,0.76,0.69,0.68,0.92,0.77,0.71,0.74,0.73,0.69,0.73,0.73,0.70,0.71,0.73,0.83,0.73,0.71,0.72,0.68,0.69,0.73,0.79,0.81,0.70,0.76,0.77,0.80,0.74,0.69,0.79,0.86,1.00,0.78,0.74,0.77,1.00,0.74,0.74,0.74,0.74,0.71,0.86,0.76,0.68,0.71,0.77,0.74,0.73,0.73,0.77,0.77,0.74,0.74,0.83,0.81,0.78,0.79,0.73,0.79,0.81,0.73,0.73,0.74,0.74,0.83,0.79,0.77,0.86,0.79,0.79,0.79,0.73,0.73,0.77,0.77,0.77,0.75,0.75,0.77,0.81,0.79,0.74,0.79,0.74,0.79,0.28
0.70,0.67,0.71,0.66,0.75,0.75,0.74,0.74,0.73,0.73,0.71,0.91,0.82,0.79,0.68,0.67,0.82,0.74,0.76,0.74,0.82,0.80,0.67,0.67,1.00,0.81,0.90,0.68,0.82,0.79,0.74,0.72,0.77,0.71,0.73,0.75,0.84,0.67,0.69,0.73,0.80,0.69,0.78,0.84,0.81,0.74,0.79,0.81,0.82,0.72,0.66,0.69,0.74,0.74,0.78,0.72,0.75,0.76,0.74,0.75,0.75,0.76,0.74,0.74,0.81,0.75,0.74,1.00,0.90,0.81,0.91,0.68,0.76,0.73,0.72,0.68,0.75,0.81,0.69,0.69,0.75,0.75,0.90,0.90,0.74,0.74,0.74,0.74,0.67,0.75,0.74,0.69,0.69,0.90,0.90,0.74,0.75,0.75,0.76,0.75,0.75,0.75,0.69,0.69,0.75,0.75,0.75,0.67,0.67,0.75,0.74,0.75,0.74,0.74,0.90,0.75,0.31
0.68,0.67,0.72,0.66,0.74,0.73,0.76,0.74,0.73,0.73,0.72,0.86,0.79,0.76,0.67,0.67,0.79,0.74,0.75,0.74,0.78,0.78,0.68,0.67,0.90,0.77,1.00,0.67,0.78,0.77,0.75,0.74,0.75,0.70,0.75,0.78,0.79,0.67,0.67,0.71,0.78,0.67,0.75,0.79,0.79,0.76,0.77,0.78,0.78,0.69,0.66,0.70,0.74,0.77,0.75,0.74,0.73,0.74,0.75,0.73,0.75,0.75,0.74,0.74,0.83,0.78,0.74,0.90,1.00,0.82,0.86,0.67,0.75,0.73,0.69,0.67,0.78,0.83,0.67,0.67,0.78,0.78,1.00,1.00,0.76,0.77,0.74,0.74,0.67,0.75,0.77,0.67,0.67,1.00,1.00,0.76,0.75,0.78,0.75,0.75,0.75,0.75,0.67,0.67,0.78,0.78,0.78,0.67,0.67,0.78,0.77,0.75,0.75,0.74,1.00,0.75,0.31
0.68,0.67,0.71,0.66,0.76,0.72,0.77,0.73,0.71,0.71,0.71,0.87,0.75,0.74,0.68,0.65,0.75,0.73,0.74,0.73,0.79,0.79,0.66,0.67,0.81,0.74,0.83,0.68,0.79,0.73,0.72,0.73,0.71,0.69,0.76,0.76,0.77,0.65,0.68,0.71,0.72,0.68,0.73,0.77,0.72,0.77,0.72,0.79,0.79,0.70,0.66,0.68,0.72,0.76,0.73,0.73,0.72,0.74,0.72,0.72,0.73,0.74,0.74,0.72,1.00,0.76,0.74,0.81,0.82,1.00,0.87,0.68,0.74,0.71,0.70,0.68,0.76,1.00,0.68,0.68,0.76,0.76,0.82,0.82,0.77,0.76,0.72,0.72,0.65,0.73,0.76,0.68,0.68,0.83,0.82,0.77,0.73,0.76,0.74,0.73,0.73,0.73,0.68,0.68,0.76,0.76,0.76,0.67,0.67,0.76,0.76,0.73,0.72,0.72,0.83,0.73,0.31
0.70,0.67,0.71,0.67,0.76,0.75,0.74,0.74,0.73,0.73,0.71,1.00,0.82,0.79,0.69,0.66,0.82,0.73,0.75,0.73,0.89,0.82,0.67,0.67,0.91,0.81,0.86,0.69,0.82,0.78,0.73,0.72,0.77,0.72,0.73,0.75,0.85,0.66,0.69,0.74,0.77,0.69,0.77,0.85,0.77,0.74,0.78,0.82,0.82,0.78,0.67,0.69,0.73,0.73,0.77,0.72,0.75,0.76,0.73,0.77,0.74,0.75,0.74,0.73,0.87,0.75,0.74,0.91,0.86,0.87,1.00,0.69,0.75,0.73,0.78,0.69,0.75,0.87,0.69,0.69,0.75,0.75,0.86,0.86,0.74,0.73,0.73,0.73,0.66,0.74,0.73,0.69,0.69,0.86,0.86,0.74,0.74,0.75,0.75,0.74,0.74,0.74,0.69,0.69,0.75,0.74,0.75,0.67,0.67,0.75,0.73,0.74,0.73,0.73,0.86,0.74,0.29
0.61,0.80,0.79,0.90,0.68,0.66,0.66,0.79,0.79,0.79,0.79,0.69,0.69,0.65,0.92,0.82,0.69,0.79,0.78,0.79,0.65,0.66,0.80,0.80,0.68,0.66,0.67,1.00,0.65,0.65,0.68,0.75,0.63,0.62,0.70,0.68,0.66,0.81,0.83,0.64,0.65,0.83,0.65,0.66,0.65,0.66,0.65,0.66,0.65,0.62,0.90,0.79,0.79,0.76,0.65,0.75,0.66,0.65,0.68,0.64,0.78,0.77,0.71,0.79,0.68,0.68,0.71,0.68,0.67,0.68,0.69,1.00,0.78,0.78,0.62,1.00,0.68,0.68,0.83,0.83,0.68,0.68,0.67,0.67,0.66,0.76,0.79,0.79,0.82,0.78,0.76,0.83,0.83,0.67,0.67,0.66,0.78,0.68,0.78,0.78,0.78,0.78,0.83,0.83,0.68,0.68,0.68,0.80,0.80,0.68,0.76,0.78,0.68,0.79,0.67,0.78,0.29
0.67,0.82,0.90,0.75,0.78,0.77,0.76,0.94,0.84,0.84,0.90,0.75,0.79,0.71,0.80,0.83,0.79,0.94,1.00,0.94,0.72,0.72,0.77,0.82,0.76,0.74,0.75,0.78,0.73,0.73,0.77,0.83,0.70,0.68,0.81,0.81,0.73,0.83,0.82,0.69,0.73,0.82,0.71,0.73,0.73,0.76,0.73,0.72,0.73,0.69,0.75,0.81,0.88,0.91,0.71,0.83,0.77,0.76,0.77,0.69,0.88,1.00,0.86,0.88,0.74,0.81,0.86,0.76,0.75,0.74,0.75,0.78,1.00,0.84,0.69,0.78,0.81,0.74,0.82,0.82,0.81,0.81,0.75,0.75,0.76,0.91,0.88,0.88,0.83,0.88,0.91,0.82,0.82,0.75,0.75,0.76,0.88,0.81,1.00,0.88,0.88,0.88,0.82,0.82,0.81,0.81,0.81,0.82,0.82,0.81,0.91,0.88,0.77,0.88,0.75,0.88,0.27
0.65,0.80,0.91,0.75,0.74,0.73,0.73,0.86,0.99,0.99,0.91,0.73,0.75,0.70,0.79,0.81,0.75,0.84,0.84,0.84,0.69,0.69,0.86,0.80,0.73,0.72,0.73,0.78,0.69,0.69,0.73,0.80,0.67,0.65,0.76,0.76,0.70,0.81,0.80,0.66,0.70,0.80,0.70,0.70,0.70,0.73,0.69,0.69,0.69,0.65,0.75,0.83,0.86,0.85,0.70,0.80,0.73,0.72,0.73,0.68,0.91,0.84,0.76,0.86,0.71,0.76,0.76,0.73,0.73,0.71,0.73,0.78,0.84,1.00,0.65,0.78,0.76,0.71,0.80,0.80,0.76,0.76,0.73,0.73,0.73,0.84,0.86,0.86,0.81,0.91,0.85,0.80,0.80,0.73,0.73,0.73,0.90,0.76,0.84,0.90,0.91,0.90,0.80,0.80,0.76,0.76,0.76,0.80,0.80,0.76,0.85,0.90,0.73,0.86,0.73,0.90,0.29
0.73,0.62,0.65,0.62,0.69,0.72,0.68,0.67,0.65,0.65,0.65,0.78,0.74,0.73,0.62,0.60,0.74,0.67,0.69,0.67,0.84,0.72,0.59,0.62,0.72,0.77,0.69,0.62,0.72,0.74,0.68,0.67,0.77,0.85,0.67,0.69,0.78,0.60,0.62,0.75,0.73,0.62,0.72,0.78,0.73,0.68,0.74,0.72,0.72,1.00,0.62,0.63,0.67,0.67,0.72,0.67,0.72,0.70,0.68,0.76,0.68,0.69,0.68,0.67,0.70,0.69,0.68,0.72,0.69,0.70,0.78,0.62,0.69,0.65,1.00,0.62,0.69,0.70,0.62,0.62,0.69,0.69,0.69,0.69,0.68,0.67,0.67,0.67,0.60,0.68,0.67,0.62,0.62,0.69,0.69,0.68,0.67,0.69,0.69,0.67,0.68,0.67,0.62,0.62,0.69,0.69,0.69,0.62,0.62,0.69,0.67,0.67,0.68,0.67,0.69,0.67,0.26
0.61,0.80,0.79,0.90,0.68,0.66,0.66,0.79,0.79,0.79,0.79,0.69,0.69,0.65,0.92,0.82,0.69,0.79,0.78,0.79,0.65,0.66,0.80,0.80,0.68,0.66,0.67,1.00,0.65,0.65,0.68,0.75,0.63,0.62,0.70,0.68,0.66,0.81,0.83,0.64,0.65,0.83,0.65,0.66,0.65,0.66,0.65,0.66,0.65,0.62,0.90,0.79,0.79,0.76,0.65,0.75,0.66,0.65,0.68,0.64,0.78,0.77,0.71,0.79,0.68,0.69,0.71,0.68,0.67,0.68,0.69,1.00,0.78,0.78,0.62,1.00,0.68,0.68,0.83,0.83,0.68,0.68,0.67,0.67,0.66,0.76,0.79,0.79,0.82,0.78,0.76,0.83,0.83,0.67,0.67,0.66,0.78,0.68,0.78,0.78,0.78,0.78,0.83,0.83,0.68,0.68,0.69,0.80,0.80,0.68,0.76,0.78,0.68,0.79,0.67,0.78,0.29
0.68,0.71,0.77,0.67,0.75,0.80,0.86,0.79,0.76,0.76,0.77,0.75,0.76,0.73,0.69,0.70,0.76,0.78,0.81,0.78,0.73,0.72,0.70,0.71,0.75,0.79,0.78,0.69,0.73,0.76,0.90,0.80,0.71,0.69,0.80,1.00,0.73,0.70,0.71,0.69,0.76,0.71,0.72,0.73,0.76,0.86,0.76,0.72,0.73,0.69,0.67,0.75,0.78,0.86,0.72,0.80,0.80,0.81,0.90,0.72,0.78,0.81,0.77,0.78,0.76,1.00,0.77,0.75,0.78,0.76,0.75,0.68,0.81,0.76,0.69,0.68,1.00,0.76,0.71,0.71,1.00,1.00,0.78,0.78,0.86,0.86,0.78,0.78,0.70,0.78,0.86,0.71,0.71,0.78,0.78,0.85,0.78,1.00,0.81,0.78,0.78,0.78,0.71,0.71,1.00,0.99,1.00,0.71,0.71,1.00,0.86,0.78,0.90,0.78,0.78,0.78,0.28
0.68,0.67,0.71,0.66,0.76,0.72,0.77,0.73,0.71,0.71,0.71,0.87,0.75,0.74,0.68,0.65,0.75,0.73,0.74,0.73,0.79,0.79,0.66,0.67,0.81,0.74,0.82,0.68,0.79,0.72,0.72,0.73,0.71,0.68,0.76,0.76,0.77,0.65,0.68,0.71,0.72,0.68,0.73,0.77,0.72,0.77,0.72,0.79,0.79,0.70,0.66,0.68,0.72,0.76,0.73,0.73,0.72,0.73,0.72,0.72,0.73,0.74,0.74,0.72,1.00,0.76,0.74,0.81,0.83,1.00,0.87,0.68,0.74,0.71,0.70,0.68,0.76,1.00,0.68,0.68,0.76,0.76,0.83,0.83,0.77,0.76,0.72,0.72,0.65,0.73,0.76,0.68,0.68,0.82,0.83,0.77,0.73,0.76,0.74,0.73,0.73,0.73,0.68,0.68,0.76,0.76,0.76,0.67,0.67,0.76,0.76,0.73,0.72,0.72,0.82,0.73,0.31
0.61,0.89,0.85,0.80,0.70,0.68,0.67,0.84,0.80,0.80,0.85,0.69,0.70,0.65,0.87,0.90,0.70,0.83,0.82,0.83,0.65,0.66,0.82,0.89,0.69,0.67,0.67,0.83,0.67,0.66,0.69,0.75,0.63,0.62,0.71,0.71,0.66,0.90,1.00,0.63,0.66,1.00,0.65,0.66,0.66,0.67,0.66,0.66,0.67,0.62,0.80,0.80,0.77,0.78,0.65,0.75,0.68,0.66,0.69,0.64,0.78,0.82,0.73,0.77,0.68,0.71,0.73,0.69,0.67,0.68,0.69,0.83,0.82,0.80,0.62,0.83,0.71,0.68,1.00,1.00,0.71,0.71,0.67,0.67,0.67,0.78,0.77,0.77,0.90,0.78,0.78,1.00,1.00,0.67,0.67,0.67,0.78,0.71,0.82,0.78,0.78,0.78,1.00,1.00,0.71,0.71,0.71,0.89,0.89,0.71,0.78,0.78,0.69,0.77,0.67,0.78,0.30
0.61,0.89,0.85,0.80,0.70,0.68,0.67,0.84,0.80,0.80,0.85,0.69,0.70,0.65,0.87,0.90,0.70,0.83,0.82,0.83,0.65,0.66,0.82,0.89,0.69,0.67,0.67,0.83,0.67,0.66,0.69,0.75,0.63,0.62,0.71,0.71,0.66,0.90,1.00,0.63,0.66,1.00,0.65,0.66,0.66,0.67,0.66,0.66,0.67,0.62,0.80,0.80,0.77,0.78,0.65,0.75,0.68,0.66,0.69,0.64,0.78,0.82,0.73,0.77,0.68,0.71,0.73,0.69,0.67,0.68,0.69,0.83,0.82,0.80,0.62,0.83,0.71,0.68,1.00,1.00,0.71,0.71,0.67,0.67,0.67,0.78,0.77,0.77,0.90,0.78,0.78,1.00,1.00,0.67,0.67,0.67,0.78,0.71,0.82,0.78,0.78,0.78,1.00,1.00,0.71,0.71,0.71,0.89,0.89,0.71,0.78,0.78,0.69,0.77,0.67,0.78,0.30
